temp,holiday,Predicted Y
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.24,0,0.03487002400125534
0.32,0,0.032971199554093486
0.38,0,0.0315470812187221
0.36,0,0.032021787330512565
0.42,0,0.030597668995141172
0.46,0,0.029648256771560248
0.46,0,0.029648256771560248
0.44,0,0.030122962883350708
0.42,0,0.030597668995141172
0.44,0,0.030122962883350708
0.42,0,0.030597668995141172
0.42,0,0.030597668995141172
0.4,0,0.031072375106931636
0.4,0,0.031072375106931636
0.4,0,0.031072375106931636
0.46,0,0.029648256771560248
0.46,0,0.029648256771560248
0.44,0,0.030122962883350708
0.42,0,0.030597668995141172
0.46,0,0.029648256771560248
0.46,0,0.029648256771560248
0.42,0,0.030597668995141172
0.4,0,0.031072375106931636
0.4,0,0.031072375106931636
0.38,0,0.0315470812187221
0.36,0,0.032021787330512565
0.36,0,0.032021787330512565
0.36,0,0.032021787330512565
0.36,0,0.032021787330512565
0.36,0,0.032021787330512565
0.34,0,0.03249649344230303
0.34,0,0.03249649344230303
0.34,0,0.03249649344230303
0.36,0,0.032021787330512565
0.32,0,0.032971199554093486
0.3,0,0.03344590566588395
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.14,0,0.037243554560207656
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.26,0,0.03439531788946488
0.28,0,0.033920611777674414
0.3,0,0.03344590566588395
0.28,0,0.033920611777674414
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.28,0,0.033920611777674414
0.3,0,0.03344590566588395
0.3,0,0.03344590566588395
0.3,0,0.03344590566588395
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.28,0,0.033920611777674414
0.28,0,0.033920611777674414
0.26,0,0.03439531788946488
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.08,0,0.03866767289557905
0.08,0,0.03866767289557905
0.1,0,0.038192966783788584
0.08,0,0.03866767289557905
0.1,0,0.038192966783788584
0.12,0,0.03771826067199812
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.1,0,0.038192966783788584
0.12,0,0.03771826067199812
0.14,0,0.037243554560207656
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.14,0,0.037243554560207656
0.16,0,0.03676884844841719
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.24,0,0.03487002400125534
0.28,0,0.033920611777674414
0.3,0,0.03344590566588395
0.32,0,0.032971199554093486
0.34,0,0.03249649344230303
0.32,0,0.032971199554093486
0.3,0,0.03344590566588395
0.32,0,0.032971199554093486
0.32,0,0.032971199554093486
0.32,0,0.032971199554093486
0.3,0,0.03344590566588395
0.3,0,0.03344590566588395
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.22,0,0.03534473011304581
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.26,0,0.03439531788946488
0.28,0,0.033920611777674414
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.18,0,0.03629414233662673
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,1,0.03581943622483627
0.2,1,0.03581943622483627
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.16,1,0.03676884844841719
0.16,1,0.03676884844841719
0.16,1,0.03676884844841719
0.16,1,0.03676884844841719
0.16,1,0.03676884844841719
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.2,1,0.03581943622483627
0.2,1,0.03581943622483627
0.2,1,0.03581943622483627
0.18,1,0.03629414233662673
0.18,1,0.03629414233662673
0.16,1,0.03676884844841719
0.16,1,0.03676884844841719
0.14,1,0.037243554560207656
0.16,1,0.03676884844841719
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.26,0,0.03439531788946488
0.28,0,0.033920611777674414
0.3,0,0.03344590566588395
0.4,0,0.031072375106931636
0.4,0,0.031072375106931636
0.4,0,0.031072375106931636
0.38,0,0.0315470812187221
0.36,0,0.032021787330512565
0.34,0,0.03249649344230303
0.32,0,0.032971199554093486
0.32,0,0.032971199554093486
0.32,0,0.032971199554093486
0.3,0,0.03344590566588395
0.3,0,0.03344590566588395
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.26,0,0.03439531788946488
0.28,0,0.033920611777674414
0.3,0,0.03344590566588395
0.28,0,0.033920611777674414
0.3,0,0.03344590566588395
0.32,0,0.032971199554093486
0.3,0,0.03344590566588395
0.3,0,0.03344590566588395
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.26,0,0.03439531788946488
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.24,0,0.03487002400125534
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.22,0,0.03534473011304581
0.22,0,0.03534473011304581
0.2,0,0.03581943622483627
0.2,0,0.03581943622483627
0.16,0,0.03676884844841719
0.16,0,0.03676884844841719
0.14,0,0.037243554560207656
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.1,0,0.038192966783788584
0.08,0,0.03866767289557905
0.06,0,0.039142379007369506
0.06,0,0.039142379007369506
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.02,0,0.040091791230950434
0.02,0,0.040091791230950434
0.02,0,0.040091791230950434
0.02,0,0.040091791230950434
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.06,0,0.039142379007369506
0.06,0,0.039142379007369506
0.08,0,0.03866767289557905
0.1,0,0.038192966783788584
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.12,0,0.03771826067199812
0.08,0,0.03866767289557905
0.08,0,0.03866767289557905
0.06,0,0.039142379007369506
0.06,0,0.039142379007369506
0.06,0,0.039142379007369506
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.02,0,0.040091791230950434
0.02,0,0.040091791230950434
0.04,0,0.03961708511915997
0.04,0,0.03961708511915997
0.08,0,0.03866767289557905
0.06,0,0.039142379007369506
