mnth,holiday,Predicted Y
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
1,0,0.02380888282188774
