mnth,windspeed,Predicted Y
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
1,0.0,0.08247571498093646
