holiday,workingday,Predicted Y
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,0,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
0,1,0.7029444872326559
