mnth,casual,Predicted Y
1,3,30.24068094517834
1,8,30.24068094517834
1,5,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,8,30.24068094517834
1,12,30.24068094517834
1,26,30.24068094517834
1,29,30.24068094517834
1,47,30.24068094517834
1,35,30.24068094517834
1,40,30.24068094517834
1,41,30.24068094517834
1,15,30.24068094517834
1,9,30.24068094517834
1,6,30.24068094517834
1,11,30.24068094517834
1,3,30.24068094517834
1,11,30.24068094517834
1,15,30.24068094517834
1,4,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,7,30.24068094517834
1,16,30.24068094517834
1,20,30.24068094517834
1,11,30.24068094517834
1,4,30.24068094517834
1,19,30.24068094517834
1,9,30.24068094517834
1,7,30.24068094517834
1,10,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,11,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,7,30.24068094517834
1,11,30.24068094517834
1,10,30.24068094517834
1,13,30.24068094517834
1,8,30.24068094517834
1,11,30.24068094517834
1,14,30.24068094517834
1,9,30.24068094517834
1,11,30.24068094517834
1,9,30.24068094517834
1,8,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,5,30.24068094517834
1,7,30.24068094517834
1,12,30.24068094517834
1,18,30.24068094517834
1,9,30.24068094517834
1,17,30.24068094517834
1,15,30.24068094517834
1,10,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,6,30.24068094517834
1,4,30.24068094517834
1,12,30.24068094517834
1,5,30.24068094517834
1,6,30.24068094517834
1,10,30.24068094517834
1,7,30.24068094517834
1,4,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,5,30.24068094517834
1,7,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,6,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,6,30.24068094517834
1,12,30.24068094517834
1,11,30.24068094517834
1,8,30.24068094517834
1,12,30.24068094517834
1,9,30.24068094517834
1,5,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,4,30.24068094517834
1,4,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,8,30.24068094517834
1,8,30.24068094517834
1,20,30.24068094517834
1,9,30.24068094517834
1,16,30.24068094517834
1,19,30.24068094517834
1,9,30.24068094517834
1,9,30.24068094517834
1,7,30.24068094517834
1,9,30.24068094517834
1,5,30.24068094517834
1,9,30.24068094517834
1,7,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,5,30.24068094517834
1,2,30.24068094517834
1,8,30.24068094517834
1,7,30.24068094517834
1,12,30.24068094517834
1,5,30.24068094517834
1,8,30.24068094517834
1,5,30.24068094517834
1,3,30.24068094517834
1,4,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,6,30.24068094517834
1,8,30.24068094517834
1,5,30.24068094517834
1,13,30.24068094517834
1,3,30.24068094517834
1,4,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,5,30.24068094517834
1,4,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,4,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,4,30.24068094517834
1,2,30.24068094517834
1,6,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,6,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,5,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,5,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,4,30.24068094517834
1,6,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,5,30.24068094517834
1,9,30.24068094517834
1,3,30.24068094517834
1,4,30.24068094517834
1,5,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,4,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,18,30.24068094517834
1,15,30.24068094517834
1,21,30.24068094517834
1,26,30.24068094517834
1,21,30.24068094517834
1,33,30.24068094517834
1,29,30.24068094517834
1,15,30.24068094517834
1,14,30.24068094517834
1,6,30.24068094517834
1,6,30.24068094517834
1,0,30.24068094517834
1,5,30.24068094517834
1,6,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,9,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,8,30.24068094517834
1,23,30.24068094517834
1,29,30.24068094517834
1,23,30.24068094517834
1,22,30.24068094517834
1,35,30.24068094517834
1,22,30.24068094517834
1,23,30.24068094517834
1,11,30.24068094517834
1,14,30.24068094517834
1,7,30.24068094517834
1,6,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,8,30.24068094517834
1,7,30.24068094517834
1,9,30.24068094517834
1,10,30.24068094517834
1,13,30.24068094517834
1,12,30.24068094517834
1,21,30.24068094517834
1,6,30.24068094517834
1,4,30.24068094517834
1,7,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,5,30.24068094517834
1,11,30.24068094517834
1,7,30.24068094517834
1,4,30.24068094517834
1,10,30.24068094517834
1,7,30.24068094517834
1,5,30.24068094517834
1,4,30.24068094517834
1,2,30.24068094517834
1,4,30.24068094517834
1,6,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,7,30.24068094517834
1,12,30.24068094517834
1,6,30.24068094517834
1,8,30.24068094517834
1,8,30.24068094517834
1,8,30.24068094517834
1,1,30.24068094517834
1,6,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,7,30.24068094517834
1,7,30.24068094517834
1,6,30.24068094517834
1,6,30.24068094517834
1,11,30.24068094517834
1,8,30.24068094517834
1,6,30.24068094517834
1,4,30.24068094517834
1,0,30.24068094517834
1,10,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,4,30.24068094517834
1,10,30.24068094517834
1,12,30.24068094517834
1,11,30.24068094517834
1,10,30.24068094517834
1,11,30.24068094517834
1,8,30.24068094517834
1,0,30.24068094517834
1,6,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,7,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,7,30.24068094517834
1,22,30.24068094517834
1,24,30.24068094517834
1,12,30.24068094517834
1,17,30.24068094517834
1,13,30.24068094517834
1,9,30.24068094517834
1,5,30.24068094517834
1,5,30.24068094517834
1,5,30.24068094517834
1,4,30.24068094517834
1,5,30.24068094517834
1,5,30.24068094517834
1,4,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,5,30.24068094517834
1,6,30.24068094517834
1,4,30.24068094517834
1,6,30.24068094517834
1,3,30.24068094517834
1,11,30.24068094517834
1,6,30.24068094517834
1,2,30.24068094517834
1,7,30.24068094517834
1,4,30.24068094517834
1,6,30.24068094517834
1,8,30.24068094517834
1,5,30.24068094517834
1,1,30.24068094517834
1,6,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,5,30.24068094517834
1,5,30.24068094517834
1,10,30.24068094517834
1,6,30.24068094517834
1,6,30.24068094517834
1,21,30.24068094517834
1,21,30.24068094517834
1,11,30.24068094517834
1,21,30.24068094517834
1,14,30.24068094517834
1,14,30.24068094517834
1,7,30.24068094517834
1,13,30.24068094517834
1,16,30.24068094517834
1,5,30.24068094517834
1,4,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,2,30.24068094517834
1,6,30.24068094517834
1,7,30.24068094517834
1,4,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,3,30.24068094517834
1,3,30.24068094517834
1,4,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,6,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,2,30.24068094517834
1,1,30.24068094517834
1,10,30.24068094517834
1,2,30.24068094517834
1,2,30.24068094517834
1,5,30.24068094517834
1,1,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,2,30.24068094517834
1,0,30.24068094517834
1,0,30.24068094517834
1,3,30.24068094517834
1,1,30.24068094517834
1,0,30.24068094517834
1,1,30.24068094517834
1,3,30.24068094517834
1,0,30.24068094517834
1,4,30.24068094517834
1,4,30.24068094517834
1,12,30.24068094517834
1,9,30.24068094517834
1,10,30.24068094517834
1,22,30.24068094517834
1,19,30.24068094517834
1,9,30.24068094517834
