cnt,workingday,Predicted Y
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,0,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
1,1,0.6881659954766697
2,1,0.6881371013798269
2,1,0.6881371013798269
2,1,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
2,0,0.6881371013798269
