cnt,windspeed,Predicted Y
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
1,0.0,0.06716656299503419
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
2,0.0,0.06781884480180277
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
3,0.0,0.06847112660857134
