cnt,holiday,Predicted Y
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
1,0,0.025053758249001513
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
2,0,0.025073478804489742
3,0,0.025093199359977975
3,0,0.025093199359977975
3,0,0.025093199359977975
3,0,0.025093199359977975
3,0,0.025093199359977975
3,0,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
3,1,0.025093199359977975
